data,produto,ano,mes,periodo_mes,dia_da_semana,preco_concorrente,preco_praticado,historico_vendas_7d,historico_vendas_30d,estoque,demanda
2025-05-08,Vergalhão de Aço,2025,5,Inicio_Mes,3,56.89,59.86,248.9,191.6,1866,249
2025-05-09,Vergalhão de Aço,2025,5,Inicio_Mes,4,57.24,55.35,226.0,194.3,1343,343
2025-05-10,Vergalhão de Aço,2025,5,Inicio_Mes,5,59.21,66.25,251.4,195.9,1425,69
2025-05-11,Vergalhão de Aço,2025,5,Meio_Mes,6,56.13,49.67,251.7,193.5,1079,122
2025-05-12,Vergalhão de Aço,2025,5,Meio_Mes,0,59.71,63.72,260.9,187.3,694,197
2025-05-13,Vergalhão de Aço,2025,5,Meio_Mes,1,56.16,50.64,244.7,190.7,1716,373
2025-05-14,Vergalhão de Aço,2025,5,Meio_Mes,2,57.38,51.96,229.3,201.0,1787,367
2025-05-15,Vergalhão de Aço,2025,5,Meio_Mes,3,55.62,56.5,245.7,207.7,1587,223
2025-05-16,Vergalhão de Aço,2025,5,Meio_Mes,4,57.59,60.92,242.0,206.7,1144,195
2025-05-17,Vergalhão de Aço,2025,5,Meio_Mes,5,57.48,61.71,220.9,204.2,1178,80
2025-05-18,Vergalhão de Aço,2025,5,Meio_Mes,6,58.08,52.17,222.4,200.4,1724,127
2025-05-19,Vergalhão de Aço,2025,5,Meio_Mes,0,58.5,58.05,223.1,198.8,1111,273
2025-05-20,Vergalhão de Aço,2025,5,Meio_Mes,1,56.79,64.09,234.0,205.9,1253,169
2025-05-21,Vergalhão de Aço,2025,5,Fim_Mes,2,54.64,56.78,204.9,208.8,1039,185
2025-05-22,Vergalhão de Aço,2025,5,Fim_Mes,3,56.76,61.89,178.9,211.0,1066,138
2025-05-23,Vergalhão de Aço,2025,5,Fim_Mes,4,58.03,67.46,166.7,209.1,1140,109
2025-05-24,Vergalhão de Aço,2025,5,Fim_Mes,5,55.9,65.78,154.4,207.5,634,43
2025-05-25,Vergalhão de Aço,2025,5,Fim_Mes,6,58.62,63.14,149.1,200.1,762,60
2025-05-26,Vergalhão de Aço,2025,5,Fim_Mes,0,55.09,52.41,139.6,194.7,1337,257
2025-05-27,Vergalhão de Aço,2025,5,Fim_Mes,1,55.19,50.02,137.3,202.0,1164,294
2025-05-28,Vergalhão de Aço,2025,5,Fim_Mes,2,56.96,50.0,155.1,209.0,1130,331
2025-05-29,Vergalhão de Aço,2025,5,Fim_Mes,3,57.69,52.14,176.0,211.6,915,277
2025-05-30,Vergalhão de Aço,2025,5,Fim_Mes,4,56.98,65.85,195.9,214.6,1166,103
2025-05-31,Vergalhão de Aço,2025,5,Fim_Mes,5,54.1,46.5,195.0,210.9,1387,124
2025-06-01,Vergalhão de Aço,2025,6,Inicio_Mes,6,56.2,58.68,206.6,201.4,1136,104
2025-06-02,Vergalhão de Aço,2025,6,Inicio_Mes,0,56.32,52.99,212.9,199.3,1557,476
2025-06-03,Vergalhão de Aço,2025,6,Inicio_Mes,1,56.79,55.29,244.1,213.0,1342,417
2025-06-04,Vergalhão de Aço,2025,6,Inicio_Mes,2,56.08,63.07,261.7,224.9,1687,238
2025-06-05,Vergalhão de Aço,2025,6,Inicio_Mes,3,55.33,61.95,248.4,222.5,1856,212
2025-06-06,Vergalhão de Aço,2025,6,Inicio_Mes,4,56.0,53.84,239.1,213.6,1775,377
2025-06-07,Vergalhão de Aço,2025,6,Inicio_Mes,5,52.68,50.59,278.3,217.7,1132,137
2025-06-08,Vergalhão de Aço,2025,6,Inicio_Mes,6,54.63,56.75,280.1,214.0,1687,107
2025-06-09,Vergalhão de Aço,2025,6,Inicio_Mes,0,55.35,49.77,280.6,206.1,962,551
2025-06-10,Vergalhão de Aço,2025,6,Inicio_Mes,1,54.69,58.75,291.3,222.2,676,271
2025-06-11,Vergalhão de Aço,2025,6,Meio_Mes,2,55.93,60.41,270.4,227.2,861,215
2025-06-12,Vergalhão de Aço,2025,6,Meio_Mes,3,54.48,62.24,267.1,227.8,1809,161
2025-06-13,Vergalhão de Aço,2025,6,Meio_Mes,4,54.84,54.06,259.9,220.7,924,264
2025-06-14,Vergalhão de Aço,2025,6,Meio_Mes,5,57.17,61.29,243.7,217.3,1712,77
2025-06-15,Vergalhão de Aço,2025,6,Meio_Mes,6,54.72,59.84,235.1,212.4,1086,64
2025-06-16,Vergalhão de Aço,2025,6,Meio_Mes,0,54.61,47.88,229.0,208.0,1939,465
2025-06-17,Vergalhão de Aço,2025,6,Meio_Mes,1,57.09,64.84,216.7,220.9,990,196
2025-06-18,Vergalhão de Aço,2025,6,Meio_Mes,2,58.73,57.89,206.0,223.2,1177,303
2025-06-19,Vergalhão de Aço,2025,6,Meio_Mes,3,56.9,64.34,218.6,224.2,872,144
2025-06-20,Vergalhão de Aço,2025,6,Meio_Mes,4,56.29,63.14,216.1,223.3,1350,170
2025-06-21,Vergalhão de Aço,2025,6,Fim_Mes,5,54.97,60.61,202.7,222.8,941,46
2025-06-22,Vergalhão de Aço,2025,6,Fim_Mes,6,57.18,54.72,198.3,219.8,1513,92
2025-06-23,Vergalhão de Aço,2025,6,Fim_Mes,0,58.11,62.48,202.3,219.2,1376,193
2025-06-24,Vergalhão de Aço,2025,6,Fim_Mes,1,54.22,59.84,163.4,224.2,905,156
2025-06-25,Vergalhão de Aço,2025,6,Fim_Mes,2,54.97,58.07,157.7,227.4,1608,198
2025-06-26,Vergalhão de Aço,2025,6,Fim_Mes,3,56.57,63.94,142.7,225.4,660,118
2025-06-27,Vergalhão de Aço,2025,6,Fim_Mes,4,55.28,55.72,139.0,219.6,1853,212
2025-06-28,Vergalhão de Aço,2025,6,Fim_Mes,5,55.83,47.71,145.0,215.6,710,107
2025-06-29,Vergalhão de Aço,2025,6,Fim_Mes,6,55.1,56.8,153.7,209.9,835,84
2025-06-30,Vergalhão de Aço,2025,6,Fim_Mes,0,57.6,67.31,152.6,209.3,668,114
2025-07-01,Vergalhão de Aço,2025,7,Inicio_Mes,1,56.68,58.73,141.3,209.0,1275,355
2025-07-02,Vergalhão de Aço,2025,7,Inicio_Mes,2,54.55,62.88,169.7,217.3,1148,237
2025-07-03,Vergalhão de Aço,2025,7,Inicio_Mes,3,57.09,54.05,175.3,209.4,1309,414
2025-07-04,Vergalhão de Aço,2025,7,Inicio_Mes,4,57.34,63.73,217.6,209.3,1513,235
2025-07-05,Vergalhão de Aço,2025,7,Inicio_Mes,5,57.13,54.14,220.9,209.2,601,149
2025-07-06,Vergalhão de Aço,2025,7,Inicio_Mes,6,55.72,59.53,226.9,207.1,1455,92
2025-07-07,Vergalhão de Aço,2025,7,Inicio_Mes,0,56.54,61.66,228.0,197.6,1036,285
2025-07-08,Vergalhão de Aço,2025,7,Inicio_Mes,1,57.68,55.55,252.4,202.5,781,465
2025-07-09,Vergalhão de Aço,2025,7,Inicio_Mes,2,57.23,50.6,268.1,214.4,1142,605
2025-07-10,Vergalhão de Aço,2025,7,Inicio_Mes,3,58.07,51.62,320.7,216.2,600,507
2025-07-11,Vergalhão de Aço,2025,7,Meio_Mes,4,56.03,52.33,334.0,224.1,617,341
2025-07-12,Vergalhão de Aço,2025,7,Meio_Mes,5,58.57,68.29,349.1,228.3,1363,55
2025-07-13,Vergalhão de Aço,2025,7,Meio_Mes,6,56.25,58.0,335.7,224.8,1112,87
2025-07-14,Vergalhão de Aço,2025,7,Meio_Mes,0,55.51,51.59,335.0,218.9,728,401
2025-07-15,Vergalhão de Aço,2025,7,Meio_Mes,1,56.69,51.5,351.6,229.7,1932,420
2025-07-16,Vergalhão de Aço,2025,7,Meio_Mes,2,59.19,67.38,345.1,241.5,1944,162
2025-07-17,Vergalhão de Aço,2025,7,Meio_Mes,3,59.11,56.62,281.9,231.4,1012,314
2025-07-18,Vergalhão de Aço,2025,7,Meio_Mes,4,59.67,64.15,254.3,235.4,1025,195
2025-07-19,Vergalhão de Aço,2025,7,Meio_Mes,5,58.18,51.92,233.4,231.8,1380,135
2025-07-20,Vergalhão de Aço,2025,7,Meio_Mes,6,59.17,65.01,244.9,231.5,1778,78
2025-07-21,Vergalhão de Aço,2025,7,Fim_Mes,0,60.04,63.3,243.6,228.4,851,199
2025-07-22,Vergalhão de Aço,2025,7,Fim_Mes,1,60.51,68.41,214.7,233.5,864,142
2025-07-23,Vergalhão de Aço,2025,7,Fim_Mes,2,58.08,60.59,175.0,235.2,1330,199
2025-07-24,Vergalhão de Aço,2025,7,Fim_Mes,3,58.47,60.2,180.3,235.4,915,184
2025-07-25,Vergalhão de Aço,2025,7,Fim_Mes,4,59.64,51.51,161.7,236.3,1272,354
2025-07-26,Vergalhão de Aço,2025,7,Fim_Mes,5,57.15,54.38,184.4,241.5,1428,100
2025-07-27,Vergalhão de Aço,2025,7,Fim_Mes,6,60.41,58.62,179.4,240.9,1465,92
2025-07-28,Vergalhão de Aço,2025,7,Fim_Mes,0,57.02,61.67,181.4,236.9,1351,180
2025-07-29,Vergalhão de Aço,2025,7,Fim_Mes,1,59.56,51.04,178.7,239.3,1026,404
2025-07-30,Vergalhão de Aço,2025,7,Fim_Mes,2,57.61,61.81,216.1,250.0,1134,198
2025-07-31,Vergalhão de Aço,2025,7,Fim_Mes,3,58.59,57.77,216.0,252.8,1861,239
2025-08-01,Vergalhão de Aço,2025,8,Inicio_Mes,4,58.41,60.92,223.9,248.9,1908,284
2025-08-02,Vergalhão de Aço,2025,8,Inicio_Mes,5,58.42,56.2,213.9,250.5,1283,138
2025-08-03,Vergalhão de Aço,2025,8,Inicio_Mes,6,59.76,70.47,219.3,241.3,1209,55
2025-08-04,Vergalhão de Aço,2025,8,Inicio_Mes,0,57.95,51.46,214.0,235.3,1792,555
2025-08-05,Vergalhão de Aço,2025,8,Inicio_Mes,1,57.3,61.18,267.6,248.8,1196,286
2025-08-06,Vergalhão de Aço,2025,8,Inicio_Mes,2,58.89,65.87,250.7,255.3,1869,250
2025-08-07,Vergalhão de Aço,2025,8,Inicio_Mes,3,60.08,54.07,258.1,254.1,1244,482
2025-08-08,Vergalhão de Aço,2025,8,Inicio_Mes,4,61.41,60.33,292.9,254.7,1056,373
2025-08-09,Vergalhão de Aço,2025,8,Inicio_Mes,5,59.47,53.74,305.6,247.0,1591,164
2025-08-10,Vergalhão de Aço,2025,8,Inicio_Mes,6,62.44,71.04,309.3,235.5,1378,85
2025-08-11,Vergalhão de Aço,2025,8,Meio_Mes,0,61.29,63.02,313.6,227.0,707,256
2025-08-12,Vergalhão de Aço,2025,8,Meio_Mes,1,61.09,59.92,270.9,233.7,1000,315
2025-08-13,Vergalhão de Aço,2025,8,Meio_Mes,2,60.08,59.65,275.0,241.3,1404,300
2025-08-14,Vergalhão de Aço,2025,8,Meio_Mes,3,60.85,68.36,282.1,237.9,708,177
2025-08-15,Vergalhão de Aço,2025,8,Meio_Mes,4,63.02,70.8,238.6,229.8,1657,162
2025-08-16,Vergalhão de Aço,2025,8,Meio_Mes,5,60.66,54.05,208.4,229.8,1781,138
2025-08-17,Vergalhão de Aço,2025,8,Meio_Mes,6,61.03,63.57,204.7,224.0,1863,58
2025-08-18,Vergalhão de Aço,2025,8,Meio_Mes,0,60.33,67.4,200.9,219.4,1883,211
2025-08-19,Vergalhão de Aço,2025,8,Meio_Mes,1,59.88,59.59,194.4,221.9,1469,295
2025-08-20,Vergalhão de Aço,2025,8,Meio_Mes,2,60.11,62.98,191.6,229.2,1818,246
2025-08-21,Vergalhão de Aço,2025,8,Fim_Mes,3,59.31,59.08,183.9,230.7,665,200
2025-08-22,Vergalhão de Aço,2025,8,Fim_Mes,4,61.41,64.11,187.1,232.7,1076,180
2025-08-23,Vergalhão de Aço,2025,8,Fim_Mes,5,61.28,68.79,189.7,232.0,1452,61
2025-08-24,Vergalhão de Aço,2025,8,Fim_Mes,6,61.6,60.78,178.7,227.9,1893,91
2025-08-25,Vergalhão de Aço,2025,8,Fim_Mes,0,63.8,58.87,183.4,219.2,1444,318
2025-08-26,Vergalhão de Aço,2025,8,Fim_Mes,1,59.67,51.89,198.7,226.4,1415,378
2025-08-27,Vergalhão de Aço,2025,8,Fim_Mes,2,61.42,56.8,210.6,236.0,1499,322
2025-08-28,Vergalhão de Aço,2025,8,Fim_Mes,3,61.18,55.3,221.4,240.7,849,283
2025-08-29,Vergalhão de Aço,2025,8,Fim_Mes,4,60.81,52.71,233.3,236.7,1137,322
2025-08-30,Vergalhão de Aço,2025,8,Fim_Mes,5,57.97,56.6,253.6,240.8,1732,100
2025-08-31,Vergalhão de Aço,2025,8,Fim_Mes,6,61.5,53.53,259.1,236.2,696,107
2025-09-01,Vergalhão de Aço,2025,9,Inicio_Mes,0,63.53,72.41,261.4,230.3,1353,225
2025-09-02,Vergalhão de Aço,2025,9,Inicio_Mes,1,61.78,65.67,248.1,233.2,661,256
2025-09-03,Vergalhão de Aço,2025,9,Inicio_Mes,2,61.08,55.34,230.7,239.9,771,476
2025-09-04,Vergalhão de Aço,2025,9,Inicio_Mes,3,61.72,57.47,252.7,237.2,1083,378
2025-09-05,Vergalhão de Aço,2025,9,Inicio_Mes,4,62.85,55.01,266.3,240.3,605,439
2025-09-06,Vergalhão de Aço,2025,9,Inicio_Mes,5,63.1,62.19,283.0,246.6,1261,128
2025-09-07,Vergalhão de Aço,2025,9,Inicio_Mes,6,61.34,58.93,287.0,234.8,839,126
2025-09-08,Vergalhão de Aço,2025,9,Inicio_Mes,0,63.6,60.68,289.7,226.6,1130,411
2025-09-09,Vergalhão de Aço,2025,9,Inicio_Mes,1,61.44,55.85,316.3,234.8,1676,475
2025-09-10,Vergalhão de Aço,2025,9,Inicio_Mes,2,62.45,62.87,347.6,247.8,1845,353
2025-09-11,Vergalhão de Aço,2025,9,Meio_Mes,3,61.65,59.52,330.0,251.0,1656,260
2025-09-12,Vergalhão de Aço,2025,9,Meio_Mes,4,61.94,57.24,313.1,249.2,1139,306
2025-09-13,Vergalhão de Aço,2025,9,Meio_Mes,5,62.28,56.66,294.1,249.4,1678,117
2025-09-14,Vergalhão de Aço,2025,9,Meio_Mes,6,63.35,62.63,292.6,247.4,1380,80
2025-09-15,Vergalhão de Aço,2025,9,Meio_Mes,0,62.43,70.92,286.0,244.7,680,164
2025-09-16,Vergalhão de Aço,2025,9,Meio_Mes,1,60.98,60.2,250.7,245.5,1340,281
2025-09-17,Vergalhão de Aço,2025,9,Meio_Mes,2,62.51,73.69,223.0,253.0,782,115
2025-09-18,Vergalhão de Aço,2025,9,Meio_Mes,3,60.78,54.33,189.0,249.8,814,354
2025-09-19,Vergalhão de Aço,2025,9,Meio_Mes,4,61.22,65.56,202.4,251.7,1253,170
2025-09-20,Vergalhão de Aço,2025,9,Meio_Mes,5,59.74,62.48,183.0,249.2,1377,62
2025-09-21,Vergalhão de Aço,2025,9,Fim_Mes,6,61.76,63.78,175.1,244.6,1369,49
2025-09-22,Vergalhão de Aço,2025,9,Fim_Mes,0,62.67,53.79,170.7,240.2,1079,345
2025-09-23,Vergalhão de Aço,2025,9,Fim_Mes,1,62.24,58.27,196.6,249.7,1538,279
2025-09-24,Vergalhão de Aço,2025,9,Fim_Mes,2,63.45,69.32,196.3,256.0,1423,154
2025-09-25,Vergalhão de Aço,2025,9,Fim_Mes,3,60.49,56.63,201.9,250.5,1165,234
2025-09-26,Vergalhão de Aço,2025,9,Fim_Mes,4,62.18,58.77,184.7,245.7,608,242
2025-09-27,Vergalhão de Aço,2025,9,Fim_Mes,5,59.57,65.08,195.0,243.0,632,47
2025-09-28,Vergalhão de Aço,2025,9,Fim_Mes,6,62.46,56.69,192.9,235.2,1236,95
2025-09-29,Vergalhão de Aço,2025,9,Fim_Mes,0,61.94,63.9,199.4,227.6,1149,182
2025-09-30,Vergalhão de Aço,2025,9,Fim_Mes,1,62.76,57.41,176.1,230.3,630,280
2025-10-01,Vergalhão de Aço,2025,10,Inicio_Mes,2,61.85,70.75,176.3,236.1,1405,184
2025-10-02,Vergalhão de Aço,2025,10,Inicio_Mes,3,61.19,67.15,180.6,234.7,1832,193
2025-10-03,Vergalhão de Aço,2025,10,Inicio_Mes,4,59.99,56.31,174.7,232.6,868,323
2025-10-04,Vergalhão de Aço,2025,10,Inicio_Mes,5,60.47,62.48,186.3,227.5,1393,73
2025-10-05,Vergalhão de Aço,2025,10,Inicio_Mes,6,63.65,55.82,190.0,217.4,718,133
2025-10-06,Vergalhão de Aço,2025,10,Inicio_Mes,0,61.41,56.54,195.4,207.2,982,377
2025-10-07,Vergalhão de Aço,2025,10,Inicio_Mes,1,62.72,53.6,223.3,215.5,1476,490
2025-10-08,Vergalhão de Aço,2025,10,Inicio_Mes,2,62.46,72.32,253.3,227.6,627,167
2025-10-09,Vergalhão de Aço,2025,10,Inicio_Mes,3,63.85,68.24,250.9,219.5,1516,188
2025-10-10,Vergalhão de Aço,2025,10,Inicio_Mes,4,59.92,68.33,250.1,209.9,666,161
2025-10-11,Vergalhão de Aço,2025,10,Meio_Mes,5,61.39,57.37,227.0,203.5,897,89
2025-10-12,Vergalhão de Aço,2025,10,Meio_Mes,6,63.34,58.84,229.3,197.8,1623,93
2025-10-13,Vergalhão de Aço,2025,10,Meio_Mes,0,59.93,59.06,223.6,190.7,883,246
2025-10-14,Vergalhão de Aço,2025,10,Meio_Mes,1,60.81,70.44,204.9,195.0,1009,128
2025-10-15,Vergalhão de Aço,2025,10,Meio_Mes,2,61.51,66.32,153.1,196.6,1903,176
2025-10-16,Vergalhão de Aço,2025,10,Meio_Mes,3,59.45,63.71,154.4,197.0,1584,150
2025-10-17,Vergalhão de Aço,2025,10,Meio_Mes,4,58.91,59.88,149.0,192.6,1021,190
2025-10-18,Vergalhão de Aço,2025,10,Meio_Mes,5,62.68,68.69,153.1,195.1,913,42
2025-10-19,Vergalhão de Aço,2025,10,Meio_Mes,6,58.54,53.6,146.4,184.7,1657,92
2025-10-20,Vergalhão de Aço,2025,10,Meio_Mes,0,59.99,65.86,146.3,182.1,1810,165
2025-10-21,Vergalhão de Aço,2025,10,Fim_Mes,1,59.78,69.68,134.7,185.6,1108,102
2025-10-22,Vergalhão de Aço,2025,10,Fim_Mes,2,59.51,60.13,131.0,187.3,747,170
2025-10-23,Vergalhão de Aço,2025,10,Fim_Mes,3,59.04,65.94,130.1,181.5,1781,94
2025-10-24,Vergalhão de Aço,2025,10,Fim_Mes,4,60.83,68.91,122.1,175.3,1632,94
2025-10-25,Vergalhão de Aço,2025,10,Fim_Mes,5,60.34,70.11,108.4,173.3,1521,25
2025-10-26,Vergalhão de Aço,2025,10,Fim_Mes,6,59.73,63.5,106.0,166.4,1289,27
2025-10-27,Vergalhão de Aço,2025,10,Fim_Mes,0,59.2,66.0,96.7,159.2,1762,112
2025-10-28,Vergalhão de Aço,2025,10,Fim_Mes,1,60.94,66.92,89.1,161.4,1696,115
2025-10-29,Vergalhão de Aço,2025,10,Fim_Mes,2,59.26,67.16,91.0,162.0,777,114
2025-10-30,Vergalhão de Aço,2025,10,Fim_Mes,3,60.55,65.01,83.0,159.8,940,129
2025-10-31,Vergalhão de Aço,2025,10,Fim_Mes,4,59.16,51.33,88.0,154.7,1568,256
2025-11-01,Vergalhão de Aço,2025,11,Inicio_Mes,5,60.54,59.12,111.1,157.1,827,83
2025-11-02,Vergalhão de Aço,2025,11,Inicio_Mes,6,59.25,54.06,119.4,153.5,1572,117
2025-11-03,Vergalhão de Aço,2025,11,Inicio_Mes,0,61.87,62.0,132.3,146.6,1718,242
2025-11-04,Vergalhão de Aço,2025,11,Inicio_Mes,1,59.47,52.62,150.9,152.2,1732,373
2025-11-05,Vergalhão de Aço,2025,11,Inicio_Mes,2,60.18,58.36,187.7,160.2,1787,279
2025-11-06,Vergalhão de Aço,2025,11,Inicio_Mes,3,57.97,57.08,211.3,157.0,1796,227
2025-11-07,Vergalhão de Aço,2025,11,Inicio_Mes,4,59.81,56.18,225.3,148.2,935,277
2025-11-08,Vergalhão de Aço,2025,11,Inicio_Mes,5,58.29,64.46,228.3,151.9,1130,56
2025-11-09,Vergalhão de Aço,2025,11,Inicio_Mes,6,58.86,57.2,224.4,147.5,1082,86
2025-11-10,Vergalhão de Aço,2025,11,Inicio_Mes,0,58.59,58.32,220.0,145.0,1787,226
2025-11-11,Vergalhão de Aço,2025,11,Meio_Mes,1,61.99,55.52,217.7,149.5,1926,291
2025-11-12,Vergalhão de Aço,2025,11,Meio_Mes,2,57.86,61.84,206.0,156.1,1403,144
2025-11-13,Vergalhão de Aço,2025,11,Meio_Mes,3,56.05,62.16,186.7,152.7,864,94
2025-11-14,Vergalhão de Aço,2025,11,Meio_Mes,4,58.47,57.78,167.7,151.6,1218,180
2025-11-15,Vergalhão de Aço,2025,11,Meio_Mes,5,58.81,59.94,153.9,151.7,1033,48
2025-11-16,Vergalhão de Aço,2025,11,Meio_Mes,6,58.64,56.52,152.7,148.3,673,65
2025-11-17,Vergalhão de Aço,2025,11,Meio_Mes,0,57.18,52.75,149.7,144.2,600,225
2025-11-18,Vergalhão de Aço,2025,11,Meio_Mes,1,56.69,50.44,149.6,150.3,691,276
2025-11-19,Vergalhão de Aço,2025,11,Meio_Mes,2,57.83,57.37,147.4,156.4,760,191
2025-11-20,Vergalhão de Aço,2025,11,Meio_Mes,3,54.8,53.36,154.1,157.3,1438,181
2025-11-21,Vergalhão de Aço,2025,11,Fim_Mes,4,56.59,48.77,166.6,159.9,1942,218
2025-11-22,Vergalhão de Aço,2025,11,Fim_Mes,5,58.68,56.49,172.0,161.5,1199,50
2025-11-23,Vergalhão de Aço,2025,11,Fim_Mes,6,57.25,64.94,172.3,160.0,1769,48
2025-11-24,Vergalhão de Aço,2025,11,Fim_Mes,0,57.38,57.92,169.9,158.5,1932,143
2025-11-25,Vergalhão de Aço,2025,11,Fim_Mes,1,56.02,57.57,158.1,162.4,1939,142
2025-11-26,Vergalhão de Aço,2025,11,Fim_Mes,2,55.75,47.52,139.0,166.3,1144,264
2025-11-27,Vergalhão de Aço,2025,11,Fim_Mes,3,57.62,55.39,149.4,171.3,1717,145
2025-11-28,Vergalhão de Aço,2025,11,Fim_Mes,4,55.85,48.73,144.3,172.3,852,199
2025-11-29,Vergalhão de Aço,2025,11,Fim_Mes,5,54.62,53.95,141.6,175.2,1108,54
2025-11-30,Vergalhão de Aço,2025,11,Fim_Mes,6,54.2,47.98,142.1,172.7,1887,71
2025-12-01,Vergalhão de Aço,2025,12,Inicio_Mes,0,56.41,53.5,145.4,166.5,1032,242
2025-12-02,Vergalhão de Aço,2025,12,Inicio_Mes,1,57.08,50.83,159.6,171.8,1457,297
2025-12-03,Vergalhão de Aço,2025,12,Inicio_Mes,2,56.69,49.64,181.7,177.8,1889,331
2025-12-04,Vergalhão de Aço,2025,12,Inicio_Mes,3,57.11,51.72,191.3,180.8,1752,248
2025-12-05,Vergalhão de Aço,2025,12,Inicio_Mes,4,56.38,62.24,206.0,176.6,1861,120
2025-12-06,Vergalhão de Aço,2025,12,Inicio_Mes,5,56.14,52.98,194.7,171.3,990,82
2025-12-07,Vergalhão de Aço,2025,12,Inicio_Mes,6,54.65,56.27,198.7,166.5,815,44
2025-12-08,Vergalhão de Aço,2025,12,Inicio_Mes,0,55.19,52.56,194.9,158.7,1279,247
2025-12-09,Vergalhão de Aço,2025,12,Inicio_Mes,1,56.98,60.57,195.6,165.1,810,169
2025-12-10,Vergalhão de Aço,2025,12,Inicio_Mes,2,55.17,53.76,177.3,167.8,1158,224
2025-12-11,Vergalhão de Aço,2025,12,Meio_Mes,3,55.7,50.64,162.0,167.8,1129,190
2025-12-12,Vergalhão de Aço,2025,12,Meio_Mes,4,55.65,65.32,153.7,164.4,1115,76
2025-12-13,Vergalhão de Aço,2025,12,Meio_Mes,5,55.31,58.47,147.4,162.1,859,51
2025-12-14,Vergalhão de Aço,2025,12,Meio_Mes,6,57.47,50.16,143.0,160.7,1051,84
2025-12-15,Vergalhão de Aço,2025,12,Meio_Mes,0,57.28,55.42,148.7,157.5,800,162
2025-12-16,Vergalhão de Aço,2025,12,Meio_Mes,1,57.5,56.13,136.6,161.3,778,173
2025-12-17,Vergalhão de Aço,2025,12,Meio_Mes,2,55.31,52.49,137.1,164.9,1467,182
2025-12-18,Vergalhão de Aço,2025,12,Meio_Mes,3,57.92,56.16,131.1,163.5,1712,161
2025-12-19,Vergalhão de Aço,2025,12,Meio_Mes,4,55.85,62.23,127.0,159.6,843,78
2025-12-20,Vergalhão de Aço,2025,12,Meio_Mes,5,57.55,49.4,127.3,155.9,1531,74
2025-12-21,Vergalhão de Aço,2025,12,Fim_Mes,6,55.59,58.44,130.6,152.3,925,32
2025-12-22,Vergalhão de Aço,2025,12,Fim_Mes,0,55.17,49.57,123.1,146.1,1002,179
2025-12-23,Vergalhão de Aço,2025,12,Fim_Mes,1,56.03,49.9,125.6,150.4,1015,184
2025-12-24,Vergalhão de Aço,2025,12,Fim_Mes,2,56.43,64.44,127.1,154.9,1347,90
2025-12-25,Vergalhão de Aço,2025,12,Fim_Mes,3,54.42,49.24,114.0,153.2,1837,157
2025-12-26,Vergalhão de Aço,2025,12,Fim_Mes,4,54.79,60.31,113.4,153.7,1057,63
2025-12-27,Vergalhão de Aço,2025,12,Fim_Mes,5,57.22,49.57,111.3,147.0,947,67
2025-12-28,Vergalhão de Aço,2025,12,Fim_Mes,6,54.32,59.51,110.3,144.4,1840,27
2025-12-29,Vergalhão de Aço,2025,12,Fim_Mes,0,53.98,63.01,109.6,138.6,1200,61
2025-12-30,Vergalhão de Aço,2025,12,Fim_Mes,1,53.6,61.65,92.7,138.9,1368,72
2025-12-31,Vergalhão de Aço,2025,12,Fim_Mes,2,57.04,54.92,76.7,138.9,1185,149
2023-01-01,Tela de Aço,2023,1,Inicio_Mes,6,136.92,152.25,90.0,90.0,997,27
2023-01-02,Tela de Aço,2023,1,Inicio_Mes,0,142.08,158.52,90.0,90.0,928,72
2023-01-03,Tela de Aço,2023,1,Inicio_Mes,1,136.92,134.54,90.0,90.0,805,99
2023-01-04,Tela de Aço,2023,1,Inicio_Mes,2,143.15,138.54,90.0,90.0,777,103
2023-01-05,Tela de Aço,2023,1,Inicio_Mes,3,140.53,144.76,90.0,90.0,466,73
2023-01-06,Tela de Aço,2023,1,Inicio_Mes,4,141.93,143.24,90.0,90.0,475,77
2023-01-07,Tela de Aço,2023,1,Inicio_Mes,5,139.13,140.07,90.0,90.0,966,32
2023-01-08,Tela de Aço,2023,1,Inicio_Mes,6,144.72,135.06,69.0,90.0,641,38
2023-01-09,Tela de Aço,2023,1,Inicio_Mes,0,139.09,118.27,70.6,90.0,348,140
2023-01-10,Tela de Aço,2023,1,Inicio_Mes,1,142.69,147.22,80.3,90.0,430,89
2023-01-11,Tela de Aço,2023,1,Meio_Mes,2,142.11,155.09,78.9,90.0,874,63
2023-01-12,Tela de Aço,2023,1,Meio_Mes,3,140.64,135.4,73.1,90.0,786,73
2023-01-13,Tela de Aço,2023,1,Meio_Mes,4,139.72,156.37,73.1,90.0,750,43
2023-01-14,Tela de Aço,2023,1,Meio_Mes,5,139.25,157.63,68.3,90.0,564,5
2023-01-15,Tela de Aço,2023,1,Meio_Mes,6,142.59,129.76,64.4,90.0,629,32
2023-01-16,Tela de Aço,2023,1,Meio_Mes,0,142.73,146.54,63.6,90.0,777,64
2023-01-17,Tela de Aço,2023,1,Meio_Mes,1,139.91,120.84,52.7,90.0,551,104
2023-01-18,Tela de Aço,2023,1,Meio_Mes,2,144.79,154.94,54.9,90.0,633,61
2023-01-19,Tela de Aço,2023,1,Meio_Mes,3,142.03,132.86,54.6,90.0,358,79
2023-01-20,Tela de Aço,2023,1,Meio_Mes,4,140.4,133.37,55.4,90.0,703,76
2023-01-21,Tela de Aço,2023,1,Fim_Mes,5,147.83,133.77,60.1,90.0,593,30
